call_id,decode_ok,codec,sample_rate,channels,bit_rate,duration_sec,peak_dbfs,rms_dbfs,clip_ratio,silence_ratio,reason
1641994,True,mp3,22050,1,40000,3430.0604,0.60253,-25.724741,1.3221771201163008e-08,0.18270326493376035,
1642264,True,mp3,16000,2,40000,4319.1,-2.944331,-24.858902,0.0,0.1393645926234632,
1642281,True,mp3,44100,1,40000,3572.0358,3.566349,-18.753697,6.348126804899413e-09,0.06856787885496556,
1642318,True,mp3,44100,1,40000,3549.0482,2.995935,-22.077798,6.389244642030557e-09,0.11632470192994279,
1642321,True,mp3,16000,2,40000,1884.06,-2.510077,-27.125447,0.0,0.1616850174622889,
1642715,True,mp3,16000,2,40000,3846.096,2.65928,-22.591669,1.625024440367583e-08,0.11115155341936343,
1642770,True,mp3,16000,2,40000,4027.968,-1.05298,-27.298091,0.0,0.16330274619857954,
1642789,True,mp3,22050,2,40000,3114.0572,-2.344636,-23.264583,0.0,0.1376407109670304,
1642852,True,mp3,11025,1,40000,4475.3502,3.05002,-8.391803,2.0267229090380817e-08,0.00515728020569206,
1642895,True,mp3,16000,2,40000,3764.952,1.332134,-17.824751,1.6600477243800186e-08,0.13217509944349887,
1642899,True,mp3,16000,2,40000,3702.096,-4.30501,-26.394958,0.0,0.14917609483924782,
1642903,True,mp3,16000,2,40000,3402.072,0.92614,-21.667001,1.8371157341761138e-08,0.134883784058656,
1642908,True,mp3,16000,2,40000,3934.188,-2.973856,-26.214291,0.0,0.12437704146319392,
1642940,True,mp3,44100,1,40000,3329.0448,-0.760838,-28.969038,0.0,0.17323125300086079,
1642965,True,mp3,16000,2,40000,3729.096,-4.299536,-31.992146,0.0,0.2192806875982812,
1643051,True,mp3,16000,2,40000,3312.072,-7.047408,-30.753962,0.0,0.18806066504592894,
1643306,True,mp3,44100,1,40000,1688.0588,-2.926078,-26.211553,0.0,0.18143891433165718,
1643320,True,mp3,44100,1,40000,2939.3502,-0.590545,-28.44018,0.0,0.17191750748175566,
1643351,True,mp3,44100,1,40000,3397.0416,3.270794,-19.005513,6.6751424956018825e-09,0.11979224128429868,
1643352,True,mp3,44100,1,40000,3673.5738,0.667675,-20.980703,6.172663928176661e-09,0.14057044913593406,
1643361,True,mp3,44100,1,40000,4113.058,2.408913,-26.399596,5.513109026538431e-09,0.16674318062132848,
1643375,True,mp3,44100,1,40000,3482.044,0.82349,-21.165976,6.512191238779234e-09,0.0963998886860706,
1643886,True,mp3,16000,2,40000,3300.84,0.594479,-23.888208,1.8934574229590044e-08,0.19190749233528434,
1643891,True,mp3,16000,2,40000,5212.98,-3.688728,-25.298756,0.0,0.18474438804676022,
1643897,True,mp3,16000,2,40000,3703.104,-2.913491,-25.280422,0.0,0.17433200120763553,
1643926,True,mp3,16000,2,40000,3708.072,-6.710584,-29.653318,0.0,0.15141346608156475,
1643963,True,mp3,16000,2,40000,3279.06,-3.331762,-33.468222,0.0,0.2210741206321324,
1643972,True,mp3,16000,2,40000,3572.424,-3.742104,-30.53825,0.0,0.15544964567475753,
1643994,True,mp3,22050,1,40000,3646.067,-0.687729,-27.653709,0.0,0.14863936263376398,
1643997,True,mp3,16000,2,40000,4253.652,1.569651,-19.703015,1.4693256524040989e-08,0.14041066476524172,
1644011,True,mp3,16000,2,40000,4715.208,-2.413661,-28.640463,0.0,0.19043893482535662,
1644025,True,mp3,16000,2,40000,3810.06,-2.620737,-29.804563,0.0,0.2049415678493252,
1644100,True,mp3,22050,1,40000,3549.2832,-8.152083,-30.498854,0.0,0.1671734988630944,
1644276,True,mp3,16000,2,40000,3571.02,-0.964436,-25.929737,0.0,0.14354560265694394,
1644277,True,mp3,16000,2,40000,3706.092,0.497924,-23.586459,1.686412533741742e-08,0.14699255145312096,
1644289,True,mp3,16000,2,40000,4336.956,0.518642,-18.73563,1.4411029302579967e-08,0.10668985712559685,
1644341,True,mp3,22050,1,40000,3442.9388,4.499372,-10.655939,1.3172314955319508e-08,0.05829315699715604,
1644346,True,mp3,22050,1,40000,3508.48,3.93225,-9.046655,1.2926245531655444e-08,0.014880758904140824,
1644425,True,mp3,22050,1,40000,3749.12,1.37961,-23.024176,1.2096565040036727e-08,0.15041135173053943,
1644452,True,mp3,16000,2,40000,3784.86,-0.292721,-26.159825,0.0,0.21059457364341083,
1644723,True,mp3,44100,1,40000,2050.0376,2.356866,-19.987115,1.1061132490067988e-08,0.08623135009816406,
1645159,True,mp3,16000,2,40000,3515.076,-0.490434,-27.556705,0.0,0.16270335406688222,
1645172,True,mp3,16000,2,40000,3666.096,-2.098954,-28.113433,0.0,0.2055228452828295,
1645214,True,mp3,16000,2,40000,4211.028,-2.036714,-25.382119,0.0,0.16371784538122283,
1645375,True,mp3,22050,1,40000,4855.1444,1.509151,-30.299757,9.340911278380677e-09,0.2661877012350034,
1645384,True,mp3,16000,2,40000,3557.772,-1.748907,-27.074427,0.0,0.17395868397412764,
1645457,True,mp3,16000,2,40000,3764.124,-1.375983,-28.208123,0.0,0.18468141139877434,
1646770,True,mp3,16000,2,40000,4633.632,-0.240884,-26.8872,0.0,0.18400959377007067,
1646774,True,mp3,16000,2,40000,2772.756,-2.734241,-23.932139,0.0,0.1320558271265124,
1646871,True,mp3,16000,2,40000,3972.096,-3.184979,-27.559363,0.0,0.19104928959420922,
1646974,True,mp3,22050,1,40000,3285.0546,-1.393689,-25.955916,0.0,0.15694832469451192,
1647101,True,mp3,44100,1,40000,4509.0742,0.398296,-22.682964,5.0289118175082735e-09,0.14473527692225602,
1647116,True,mp3,22050,1,40000,3468.0686,-3.478185,-27.061019,0.0,0.1634672520607003,
1647200,True,mp3,22050,1,40000,5225.0644,-3.52305,-30.015633,0.0,0.2215260187032336,
1647544,True,mp3,22050,1,40000,3658.031,-0.739835,-25.909582,0.0,0.09604564887503687,
1647970,True,mp3,16000,2,40000,1725.084,-0.546599,-21.621751,0.0,0.14327517326692496,
1648040,True,mp3,16000,2,40000,3554.208,-2.694623,-26.903654,0.0,0.18017348506333902,
1648299,True,mp3,16000,2,40000,3548.088,-0.801898,-18.043595,0.0,0.10584632906511901,
1648762,True,mp3,44100,1,40000,3806.0408,3.868361,-19.829638,5.957828109509647e-09,0.11092465036107862,
1649375,True,mp3,22050,1,40000,4040.4376,-0.355053,-24.435093,0.0,0.20205812830768627,
1649412,True,mp3,22050,2,40000,3355.115,-1.14225,-20.223562,0.0,0.10169171220658607,
1649428,True,mp3,16000,2,40000,3677.976,-0.107356,-26.375291,0.0,0.11759897753547059,
1649478,True,mp3,22050,1,40000,3277.5576,-0.873635,-26.457857,0.0,0.17243248600726346,
1649512,True,mp3,16000,2,40000,3465.648,-3.292298,-30.147484,0.0,0.2633385418830764,
1649570,True,mp3,16000,2,40000,3687.084,-2.116368,-23.759678,0.0,0.1677041491324852,
1649577,True,mp3,22050,1,40000,3614.067,0.284432,-20.683726,1.254859821115215e-08,0.03693950748561109,
1649663,True,mp3,22050,2,40000,3500.1208,0.076717,-22.946393,1.2957116711902552e-08,0.12128311000008914,
1649734,True,mp3,16000,2,40000,3553.668,-1.926764,-25.42665,0.0,0.1411249300722521,
1649814,True,mp3,22050,1,40000,3492.075,-1.66814,-28.070426,0.0,0.10912870313495558,
1649930,True,mp3,44100,1,40000,3866.044,3.120809,-16.340264,5.8653591326550915e-09,0.040162121020867844,
1650103,True,mp3,22050,1,40000,4403.0694,-0.99174,-28.59938,0.0,0.2281240729478395,
1650417,True,mp3,44100,1,40000,1738.0572,0.562307,-24.29062,1.3046600369062232e-08,0.1412795534001988,
1650515,True,mp3,44100,1,40000,2270.9812,1.805161,-25.478706,9.984995347790967e-09,0.15411309041219715,
1650608,True,mp3,44100,1,40000,3440.0392,2.500708,-20.162995,6.5917089168841404e-09,0.15896766612426974,
1650623,True,mp3,16000,2,40000,3373.2,-4.124529,-29.649133,0.0,0.20917892564923515,
1651217,True,mp3,16000,2,40000,4113.288,-2.915586,-28.660429,0.0,0.1245623301845142,
1651258,True,mp3,22050,1,40000,5105.058,-0.72333,-27.28562,0.0,0.16574089422686286,
1651565,True,mp3,22050,1,40000,3542.5698,0.179887,-24.944212,1.280185755977341e-08,0.1573257802852607,
1653145,True,mp3,16000,2,40000,3611.088,-0.092829,-20.1782,1.7307803077632004e-08,0.21388543231292062,
1653200,True,mp3,22050,2,40000,3678.302,-5.161374,-32.698919,0.0,0.26928490591582743,
1653251,True,mp3,16000,2,40000,3972.924,-4.897466,-29.74155,0.0,0.1124403648295311,
1653279,True,mp3,16000,2,40000,3683.592,-4.181447,-33.199121,0.0,0.2088959197978495,
1653563,True,mp3,16000,2,40000,4276.008,0.520467,-15.981466,1.4616436639033416e-08,0.05017108363688749,
1653568,True,mp3,22050,1,40000,4475.8466,-0.781476,-24.511536,0.0,0.14097532676834815,
1654035,True,mp3,22050,1,40000,3710.067,-0.421835,-22.091238,0.0,0.14867548402764694,
1654714,True,mp3,22050,1,40000,3327.1118,-0.300725,-28.023085,0.0,0.18825493300225135,
1654753,True,mp3,22050,1,40000,2714.4358,-1.055667,-24.978442,0.0,0.15787254463708444,
1654759,True,mp3,22050,2,40000,2817.1232,-1.040051,-22.619782,0.0,0.09643059735548662,
1655362,True,mp3,22050,1,40000,4661.551,0.135403,-24.173599,9.728837831947947e-09,0.13707901619010496,
1655685,True,mp3,44100,1,40000,2901.0546,-0.824757,-29.132105,0.0,0.1983787664665119,
1655814,True,mp3,44100,1,40000,3697.0318,0.73435,-19.863003,6.1334978877214635e-09,0.15191777198129588,
1656490,True,mp3,16000,2,40000,3043.548,-4.133147,-30.14654,0.0,0.21595561890267545,
1656562,True,mp3,22050,1,40000,3807.6082,-0.398393,-26.586779,0.0,0.12029477455164636,
1656594,True,mp3,22050,2,40000,2589.1266,0.88122,-18.47508,1.7516128851446413e-08,0.1607836426384094,
1656627,True,mp3,16000,2,40000,5558.04,-1.057947,-25.176044,0.0,0.15216840271030796,
1656657,True,mp3,16000,2,40000,3591.9,-1.843166,-23.327011,0.0,0.15641322837495478,
1656662,True,mp3,22050,2,40000,3584.1044,1.309143,-22.87075,1.2653502165469746e-08,0.11445597873767292,
1656664,True,mp3,22050,2,40000,3408.0652,0.662171,-16.777022,1.330710237313541e-08,0.10571605731017118,
1656707,True,mp3,22050,1,40000,3813.0416,-3.224365,-25.449748,0.0,0.19559722768301296,
1656799,True,mp3,16000,2,40000,3617.1,-1.604924,-30.601092,0.0,0.20945000442343314,
1656986,True,mp3,44100,1,40000,3242.7886,2.428447,-20.690329,6.992665868272049e-09,0.18432280846182822,
1657156,True,mp3,16000,2,40000,4177.08,-3.762788,-29.202958,0.0,0.17458629545041035,
1658631,True,mp3,22050,1,40000,3628.9828,-3.148278,-25.740047,0.0,0.14742696989360213,
1658727,True,mp3,22050,1,40000,3953.8678,-1.086896,-23.125793,0.0,0.1720882852987649,
1660217,True,mp3,22050,1,40000,3376.4572,-0.500702,-24.229933,0.0,0.17362436609591853,
1660224,True,mp3,16000,2,40000,3955.68,-1.720663,-29.346748,0.0,0.246225021235287,
1660329,True,mp3,22050,2,40000,4168.124,-2.296336,-29.046861,0.0,0.23750130250443607,
1661512,True,mp3,22050,1,40000,4303.4906,-3.875916,-26.974482,0.0,0.15948018871006714,
1661521,True,mp3,16000,2,40000,2625.084,-3.94066,-29.794059,0.0,0.15742302379657186,
1661557,True,mp3,16000,2,40000,3079.836,-0.317885,-27.392852,0.0,0.186542027237814,
1661762,True,mp3,16000,2,40000,4295.808,0.23588,-21.393793,1.454906736986383e-08,0.1107448019092101,
1661858,True,mp3,44100,1,40000,3109.1984,1.891759,-23.63886,7.2931136204089555e-09,0.1855994455033812,
1661867,True,mp3,22050,1,40000,3614.0146,-0.809931,-21.190068,0.0,0.12308459517568081,
1661896,True,mp3,22050,1,40000,3961.0776,1.588493,-19.610069,1.1449276955261721e-08,0.12119521844257734,
1662390,True,mp3,44100,1,40000,4135.053,3.016754,-18.503224,5.483783793269247e-09,0.09653571042499334,
1663044,True,mp3,22050,2,40000,3864.0326,-5.410501,-28.384669,0.0,0.2008283848329851,
1663048,True,mp3,16000,2,40000,3998.088,-3.519193,-28.773156,0.0,0.24799186110961038,
1663214,True,mp3,16000,2,40000,3843.972,0.236893,-15.36005,1.6259223532325418e-08,0.11081159175977348,
1663300,True,mp3,16000,2,40000,4550.652,-3.014805,-31.143021,0.0,0.2308598066826468,
1663412,True,mp3,16000,2,40000,3789.072,-0.654504,-21.103653,0.0,0.10790838680288999,
1663606,True,mp3,22050,1,40000,4288.0522,-0.849517,-20.674275,0.0,0.11889292952170685,
1664220,True,mp3,22050,2,40000,2848.9666,-1.80392,-26.303743,0.0,0.15210858351235146,
1664237,True,mp3,22050,1,40000,3329.071,-0.608235,-24.43027,0.0,0.13787115294326857,
1664338,True,mp3,16000,2,40000,3610.62,-4.503149,-29.390794,0.0,0.23115546388154945,
1664419,True,mp3,16000,2,40000,3327.012,-3.467156,-29.393955,0.0,0.21220404765597478,
1664423,True,mp3,16000,2,40000,3763.08,0.526397,-18.054607,1.6608735397599838e-08,0.19914808321906524,
1665165,True,mp3,16000,2,40000,1609.812,-3.944949,-27.580991,0.0,0.23202000171448592,
1667511,True,mp3,16000,2,40000,4472.1,-1.212604,-26.211935,0.0,0.1564635285436372,
1668003,True,mp3,44100,1,40000,3554.0376,1.2887,-20.162898,6.380275007207158e-09,0.10302818940351109,
1668930,True,mp3,16000,2,40000,4533.3,-2.150091,-25.387361,0.0,0.10039924381796925,
1669071,True,mp3,22050,1,40000,3718.0604,0.102801,-22.437755,1.2197616214984059e-08,0.13291165361380358,
1670550,True,mp3,16000,2,40000,3657.78,-1.73273,-29.773529,0.0,0.16384893295933597,
1670663,True,mp3,22050,1,40000,3361.071,-1.138101,-26.306563,0.0,0.19835779666659825,
1670684,True,mp3,16000,2,40000,3768.588,-3.302244,-27.183982,0.0,0.17265383400891793,
1670838,True,mp3,16000,2,40000,3707.1,-2.38448,-22.945667,0.0,0.17496587251490384,
1670995,True,mp3,8000,1,40000,3641.976,1.307782,-23.35169,3.4322027382937176e-08,0.18180082735306327,
1671922,True,mp3,44100,1,40000,3199.0596,0.597896,-27.105357,7.0882508782626366e-09,0.1953022544500265,
1672623,True,mp3,16000,2,40000,3578.076,-3.014119,-24.219124,0.0,0.16757376562152398,
1673527,True,mp3,22050,1,40000,5555.2784,-14.893953,-39.476008,0.0,0.45389617413233513,
1673949,True,mp3,16000,2,40000,2746.692,-5.517431,-34.152294,0.0,0.1906087530017927,
1673999,True,mp3,44100,1,40000,3727.0466,-1.026874,-23.923906,0.0,0.15170242142934298,
1674144,True,mp3,44100,1,40000,3572.062,3.034826,-12.78041,6.348080381120464e-09,0.07963751776984834,
1677343,True,mp3,22050,1,40000,3086.0538,-1.232229,-23.728873,0.0,0.14200345243495108,
1678265,True,mp3,44100,1,40000,3886.0538,-3.716352,-27.338639,0.0,0.20853428946351693,
1678430,True,mp3,16000,2,40000,2988.072,-2.710167,-21.383857,0.0,0.1259871877250615,
1678781,True,mp3,16000,2,40000,3165.084,-2.414877,-27.974969,0.0,0.18641591439595284,
1680131,True,mp3,22050,1,40000,3260.578,-0.492615,-22.160133,0.0,0.19875229207827572,
1681178,True,mp3,44100,1,40000,3183.0466,-1.227245,-27.684505,0.0,0.15961801533160086,
1687671,True,mp3,16000,2,40000,3709.692,-6.811656,-28.667761,0.0,0.17667550998843032,
1690493,True,mp3,22050,1,40000,3649.1232,-3.215489,-29.174216,0.0,0.17135209521015898,
1690859,True,mp3,22050,1,40000,3622.0866,3.68943,-12.95603,1.2520814602194688e-08,0.00427493147182069,
1691216,True,mp3,22050,1,40000,3858.129,1.161732,-22.886344,1.175478429124481e-08,0.1533614715837651,
1691275,True,mp3,22050,1,40000,4000.0522,0.473967,-23.875754,1.1337720396214326e-08,0.15365788176464296,
1692833,True,mp3,22050,2,40000,3790.106,-3.351442,-33.432371,0.0,0.3723954224499262,
1692960,True,mp3,22050,1,40000,2991.5428,-1.230597,-29.150596,0.0,0.19154940520991373,
1693639,True,mp3,22050,2,40000,5701.12,-1.114525,-30.836726,0.0,0.14028866029832734,
1695833,True,mp3,22050,1,40000,5526.1256,-0.37503,-25.142304,0.0,0.18096670929810207,
1695871,True,mp3,44100,1,40000,3623.027,0.151178,-28.993484,6.258782323356134e-09,0.1716803658929398,
1696807,True,mp3,44100,2,40000,4330.031,-1.429656,-28.00538,0.0,0.16056080845610576,
1696831,True,mp3,22050,2,40000,4137.1168,1.212012,-18.65119,1.0962096752693695e-08,0.0886031639232424,
1697746,True,mp3,16000,2,40000,3754.08,-3.12407,-28.219253,0.0,0.1429848927034054,
1697768,True,mp3,16000,2,40000,3626.1,-2.994427,-31.129557,0.0,0.19589994925677726,
1698531,True,mp3,24000,2,40000,3503.064,-0.612033,-22.20316,0.0,0.14035914645007913,
1698650,True,mp3,22050,1,40000,4519.0792,-4.269304,-30.594288,0.0,0.16531553529754467,
1698896,True,mp3,32000,2,40000,2969.064,-5.639094,-31.358158,0.0,0.1939863037644187,
1699229,True,mp3,22050,1,40000,4379.6898,-0.888556,-21.461329,0.0,0.134903881092218,
1699252,True,mp3,16000,2,40000,4365.072,-2.523102,-28.00324,0.0,0.18396450299101594,
1699403,True,mp3,22050,1,40000,3364.075,-0.979225,-26.866308,0.0,0.22282442930077362,
1699584,True,mp3,16000,2,40000,3466.188,-2.383947,-28.607171,0.0,0.16438517443370063,
1699592,True,mp3,22050,1,40000,3467.52,-5.400227,-34.927907,0.0,0.3607218282807309,
1699602,True,mp3,22050,1,40000,4490.5534,-0.50595,-30.006982,0.0,0.20898240893872905,
1699610,True,mp3,22050,1,40000,4207.4384,-9.272205,-26.318479,0.0,0.10473045689747948,
1699644,True,mp3,22050,1,40000,4040.9338,-0.578985,-27.21309,0.0,0.17450480554766823,
1699707,True,mp3,22050,1,40000,2429.8318,-1.085143,-27.482112,0.0,0.1705357885265968,
1699809,True,mp3,44100,1,40000,3855.0466,0.615194,-23.930166,5.882091637905592e-09,0.1478690856810914,
1699818,True,mp3,44100,1,40000,4362.0572,-0.988689,-26.288692,0.0,0.1784953062972214,
1700094,True,mp3,22050,1,40000,3637.0546,-0.997898,-24.409987,0.0,0.13992004244313516,
1700134,True,mp3,44100,1,40000,2770.0506,-0.755831,-24.072258,0.0,0.1313583943195839,
1700170,True,mp3,44100,1,40000,3143.4188,2.102994,-18.855592,7.21371811421174e-09,0.08245032892212771,
